Price;employees;CEO_age;intra_day_up;intra_week_up;intra_month_up;Name;Symbol;ipoDate;sector;IPO_weekday;firstday_volume;inweek_volume;inmonth_volume;SP500_lastweek_return;company_string;positive;negative;neutral
20.0185;0.0;54.0;0;0;0;Williams Partners LP;WPZ;2010-07-29;Public Utilities;3;12026841.0;5199217.9164;9051931.693499995;0.002426257167299;Williams Partners;0.2858053570626861;0.0328826923739083;0.6813119443636524
15.0;137.0;54.8125;0;1;1;WildHorse Resource Development Corporation;WRD;2016-12-14;Energy;2;5854137.0;3263519.0624999995;9956179.577500002;0.0031368036471318;WildHorse Resource Development Corporation;0.17565869399879733;0.026061577483629524;0.7982797276260506
9.67;1.0;54.8125;0;0;0;Pensare Acquisition Corp.;WRLS;2017-08-08;Finance;1;3269055.0;1960616.55;5388966.2787;0.0001645477752576;Pensare Acquisition Corp;0.10168744809925552;0.036232722192710475;0.8620798190434774
10.02;1.0;54.8125;0;0;0;Pensare Acquisition Corp.;WRLSU;2017-07-27;Finance;3;1348759.0;903485.1401000002;7410102.323300004;0.0008600744222392;Pensare Acquisition Corp;0.19690315480585452;0.030491496056870123;0.7726053573467113
9.51;1600.0;54.8125;0;0;0;WillScot Corporation;WSC;2011-07-26;Other;1;150210.0;190.2;1821745.2949999927;0.0017448634106786;WillScot Corporation;0.33;0.33;0.33
24.63;4075.0;63.0;0;0;0;Wintrust Financial Corporation;WTFCM;2015-06-23;Finance;1;362500.0;1195073.41;3378971.754599998;0.0020538384721781;Wintrust Financial Corporation;0.08268756403223324;0.05733714641436283;0.8599752913350645
17.65;11500.0;56.0;0;0;0;Western Union Company (The);WU;2006-09-20;Miscellaneous;2;10817200.0;28477869.46;206303005.8325;0.0028033492711501;Western Union Company The;0.0497406646609306;0.1429317146539688;0.8073276281356812
199999.99;166.0;54.8125;0;0;0;Willamette Valley Vineyards, Inc.;WVVIP;2015-11-06;Consumer Non-Durables;4;400.0;3999999.8000000017;22399998.87999997;0.0006167280255361;Willamette Valley Vineyards Inc;0.2720263746853129;0.1494052757974061;0.5785683501057254
32.45;39200.0;60.0;0;1;1;Wyndham Worldwide Corp;WYN;2006-07-19;Consumer Services;2;601100.0;2991953.0200000005;48839984.780000016;-0.0008031458119091;Wyndham Worldwide Corp;0.33;0.33;0.33
6.6;7293.424462924463;51.0;0;0;0;Xenetic Biosciences, Inc.;XBIO;2013-10-11;Health Care;4;45.0;131.99999999999994;739.2000000000015;0.0008465775939973;Xenetic Biosciences Inc;0.0900220515636297;0.029291584228093772;0.8806863793959985
9.9;7293.424462924463;61.0;0;0;0;Exela Technologies, Inc.;XELA;2013-10-18;Miscellaneous;4;500.0;596.0999999999999;8636.59;0.0074640008163196;Exela Technologies Inc;0.33;0.33;0.33
10.0;7293.424462924463;54.8125;0;0;0;XAI Octagon Floating Rate & Alternative Income Term Trust;XFLT;2017-09-27;Other;2;174755.0;437124.6364000002;912653.8615000006;0.0001830970946135;XAI Octagon Floating Rate  Alternative Income Term Trust;0.22655500505458226;0.02781025032428174;0.745634750886397
48300.0;222.0;72.0;0;0;0;XG Technology, Inc;XGTI;2011-07-19;Consumer Durables;1;0.0;966000.0;5409600.0;-0.0017715842577151;XG Technology Inc;0.1673281840870485;0.10262469892554418;0.7300471006070867
20.5;51.0;48.0;0;0;0;Xenia Hotels & Resorts, Inc.;XHR;2015-02-04;Consumer Services;2;1491729.0;7508109.999999998;32430327.954400007;-0.001013548420933;Xenia Hotels  Resorts Inc;0.27408488556742666;0.11096711769700045;0.614947999715805
14.0;0.0;54.8125;0;0;1;Xinyuan Real Estate Co Ltd;XIN;2007-12-12;Basic Industries;2;11200110.0;7434701.390000001;14793382.5398;0.0014568349953947;Xinyuan Real Estate Co Ltd;0.33;0.33;0.33
27.6;845.0;39.0;0;1;1;XpresSpa Group, Inc. ;XSPA;2010-07-27;Consumer Services;1;60.0;3991.9;25089.84499999999;0.006494689606686;XpresSpa Group Inc ;0.33;0.33;0.33
25.75;7293.424462924463;54.8125;0;1;0;iShares Exponential Technologies ETF;XT;2015-03-19;Other;3;0.0;1488051.3299999998;4097328.792499999;0.0031583412125898;iShares Exponential Technologies ETF;0.4192569851875305;0.0157379824668169;0.5650050640106201
23.0;16200.0;52.0;0;0;0;Xylem Inc.;XYL;2011-10-13;Capital Goods;3;396841.0;4446493.43;54618448.30000003;0.0099280013153323;Xylem Inc;0.10493724234402171;0.03741647489368909;0.8576463013887405
20.01;7293.424462924463;54.8125;0;1;0;First Trust International Multi-Asset Diversified Income Index;YDIV;2013-08-23;Other;4;0.0;51489.25199999998;195059.59929999977;-0.0018397884814683;First Trust International MultiAsset Diversified Income Index;0.23820165592593465;0.38171131787054235;0.3800870246298437
28.25;7293.424462924463;44.0;0;0;1;Yulong Eco-Materials Limited;YECO;2015-06-26;Capital Goods;4;149194.0;208109.15;494954.02500000026;8.757042587611721e-05;Yulong EcoMaterials Limited;0.33;0.33;0.33
104.8;10625.0;57.0;0;0;0;Yingli Green Energy Holding Company Limited;YGE;2007-06-08;Technology;4;914060.0;737886.0000000001;3432545.2800000007;-0.002081384390023;Yingli Green Energy Holding Company Limited;0.33;0.33;0.33
2.72;431.0;48.0;0;0;1;Youngevity International, Inc.;YGYI;2010-04-05;Consumer Services;0;275.0;25575.42;62522.756000000016;0.0024040524060613;Youngevity International Inc;0.33;0.33;0.33
15.38;7293.424462924463;54.8125;0;1;1;Global X Yieldco Index ETF;YLCO;2015-05-26;Other;1;10771.0;67604.45149999998;177518.5376;-0.0011336458364623;Global X Yieldco Index ETF;0.19371233308797126;0.08881720629442925;0.7174704621712052
5.28;20.0;45.0;0;0;0;Yangtze River Port and Logistics Limited ;YRIV;2011-03-11;Finance;4;500.0;605.5999999999995;1091.359999999997;-0.0003899537363695;Yangtze River Port Logistics Limited ;0.21381632150150837;0.16653487741015852;0.6196488008089364
9.55;0.0;43.0;0;0;0;Yatra Online, Inc.;YTRA;2014-10-03;Consumer Services;4;800000.0;191.00000000000009;1069.599999999998;-0.0021433695109604;Yatra Online Inc;0.12623444931920275;0.32789761949838564;0.5458679483695463
25.65;450000.0;46.0;0;1;0;Yum China Holdings, Inc.;YUMC;2016-10-17;Consumer Services;0;251861.0;2740373.8;216522931.6708;-0.0022690163122941;Yum China Holdings Inc;0.18864477914232125;0.30304972753712806;0.5083054985231442
0.75;543.0;42.0;0;0;0;ZAGG Inc;ZAGG;2007-07-25;Consumer Services;2;36500.0;283932.02;164933462.43927416;-0.0028833551980599;ZAGG Inc;0.33;0.33;0.33
10.01;59.0;58.0;0;0;0;ZAIS Group Holdings, Inc.;ZAIS;2013-03-22;Finance;4;1511224.0;391218.3301;893814.3158000006;0.0002344256710264;ZAIS Group Holdings Inc;0.33;0.33;0.33
20.95;7293.424462924463;54.8125;0;0;1;ProShares UltraPro Short NASDAQ Biotechnology;ZBIO;2015-06-22;Other;0;0.0;159308.9153;728999.7077000001;0.0009638144170815;ProShares UltraPro Short NASDAQ Biotechnology;0.06343070354312655;0.03364095341414208;0.9029283403158188
10.8333;3181.0;41.0;0;0;0;Zillow Group, Inc.;ZG;2011-07-20;Miscellaneous;2;17549817.0;6998520.8194;20838776.638800003;0.0007169442142604;Zillow Group Inc;0.11189032467082138;0.26383143132552506;0.6242782518267631
1454716.5284212418;7293.424462924463;54.8125;0;0;0;Credit Suisse AG;ZIV;2010-11-29;Finance;0;0.0;71455.3545;130330.63340000008;0.00115911912542;Credit Suisse AG;0.15147526332468675;0.15302269191032125;0.6955020429716502
7.05;28.0;50.0;0;0;0;Zion Oil & Gas Inc;ZN;2007-01-03;Energy;2;26300.0;203027.7124;658652.7585000002;-0.0006875991765432;Zion Oil  Gas Inc;0.33;0.33;0.33
23.73;5473.0;49.0;0;0;0;"Zoe&#39;s Kitchen, Inc.";ZOES;2014-04-11;Consumer Services;4;5765164.0;2644819.250000001;6958822.660000004;-0.0057309504899147;Zoe39s Kitchen Inc;0.33;0.33;0.33
5.6;0.0;47.0;0;0;1;China Zenix Auto International Limited;ZX;2011-05-12;Capital Goods;3;4987284.0;8667533.549499998;12674119.132400006;-0.000814726050594;China Zenix Auto International Limited;0.1112028526950557;0.15212467029901605;0.7366724669371011
6.3;128.0;57.46021093000968;1;1;0;ANDATEE CHINA MARINE FUEL SERVICES CORP;AMCF;2010-01-26;Energy;1;955563.0;5932224.0;6363594.0;-0.007087475276935;ANDATEE CHINA MARINE FUEL SERVICES ;0.1381558139215816;0.023841557600958754;0.8380026275461371
20.0;3.0;60.0;1;1;1;CHESAPEAKE LODGING TRUST;CHSP;2010-01-22;Real Estate;4;3492458.0;600849.3099999999;1913988.3554;-0.0056078391829513;CHESAPEAKE LODGING TRUST;0.2566395480843151;0.0516263702884316;0.6917341000893537
13.0;1486.0;50.0;1;1;1;GENERAC HOLDINGS INC.;GNRC;2010-02-11;Industrials;3;16892087.0;2179334.38;4954609.4869;-0.0031561663615037;GENERAC HOLDINGS ;0.1918984986841678;0.03730557902770878;0.7707959027851329
15.0;568.0;62.0;0;1;0;QUINSTREET, INC;QNST;2010-02-11;Technology;3;5372077.0;3362175.4600000004;7004537.7701;-0.0031561663615037;QUINSTREET ;0.21044670824720424;0.06440504119493598;0.7251482600617803
20.0;6.0;61.0;1;1;1;TERRENO REALTY CORP;TRNO;2010-02-10;Real Estate;2;4515261.0;761697.7076;1939839.8023;-0.0026858076736129;TERRENO REALTY ;0.1632100466224882;0.09238613431548903;0.7444038165940179
14.5;109.0;59.0;1;1;1;PIEDMONT OFFICE REALTY TRUST, INC.;PDM;2010-02-10;Real Estate;2;4343012.0;3551568.41;14924069.5763;-0.0026858076736129;PIEDMONT OFFICE REALTY TRUST ;0.09712075363271508;0.14156132377684114;0.7613179228053644
11.25;165.0;59.0;1;1;0;IRONWOOD PHARMACEUTICALS INC;IRWD;2010-02-03;Healthcare;2;2592648.0;1435157.4743999997;3439049.852200001;0.0001135405274536;IRONWOOD PHARMACEUTICALS ;0.1294277183435581;0.05190677540721712;0.8186655188048327
15.0;1253.0;67.0;1;1;1;SS&C TECHNOLOGIES HOLDINGS INC;SSNC;2010-03-31;Technology;2;15108702.0;4394185.989999999;13716529.889999997;0.0004520339358558;SSC TECHNOLOGIES HOLDINGS ;0.1404038146138191;0.01653199736028903;0.8430642088254293
13.0;9.0;43.0;0;0;0;SCORPIO TANKERS INC.;STNG;2010-03-31;Industrials;2;2960070.0;1723465.89;8677491.348800002;0.0004520339358558;SIO TANKERS ;0.33;0.33;0.33
12.25;6181.0;57.46021093000968;1;1;1;HUAZHU GROUP LTD;HTHT;2010-03-26;Consumer Cyclical;4;5826154.0;3824275.1936;8243946.708900001;5.631738280258742e-05;HUAZHU GROUP ;0.33;0.33;0.33
6.5;4.0;64.0;0;0;0;CORMEDIX INC.;CRMD;2010-03-25;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0007825964119734;CORMEDIX ;0.0364849939942359;0.7490919828414917;0.2144230008125305
14.5;1730.0;62.0;1;1;1;FIRST INTERSTATE BANCSYSTEM INC;FIBK;2010-03-24;Financial Services;2;5214029.0;2471466.5698999995;5343296.218499997;0.0021373512176455;FIRST INTERSTATE BANCSYSTEM ;0.2821263686443369;0.1741349449381232;0.5437386861691872
13.0;407.0;66.0;0;0;1;CALIX, INC;CALX;2010-03-24;Technology;2;5533491.0;3204425.7400000007;7710187.826300004;0.0021373512176455;CALIX ;0.2793194617824777;0.08112469423444021;0.6395558456313752
14.0;177.0;53.0;0;0;0;MAXLINEAR INC;MXL;2010-03-24;Technology;2;6890754.0;3532673.732000001;7055317.187500004;0.0021373512176455;MAXLINEAR ;0.2243662300289318;0.0239362762339653;0.7516974852450432
9.0;133.0;57.0;1;1;0;AVEO PHARMACEUTICALS INC;AVEO;2010-03-12;Healthcare;4;2692762.0;1023141.08;1969518.6812;0.003947067625029;AVEO PHARMACEUTICALS ;0.18815635561066513;0.026413160211899666;0.7854304664275226
18.0;9500.0;65.0;0;0;0;SENSATA TECHNOLOGIES HOLDING PLC;ST;2010-03-11;Technology;3;13231447.0;7391161.010000003;18155451.9801;0.0040394315606149;SENSATA TECHNOLOGIES HOLDING PLC;0.2006828933954239;0.02544287898827612;0.7738742305011284
7.0;14.0;55.0;0;0;0;ANTHERA PHARMACEUTICALS INC;ANTH;2010-03-01;Healthcare;0;10332.0;72870.2064;128853.69759999996;0.0011773230437824;ANTHERA PHARMACEUTICALS ;0.07169016255847822;0.32618714419001615;0.6021226986901451
18.0;855.0;77.0;1;1;1;ALPHA & OMEGA SEMICONDUCTOR LTD;AOSL;2010-04-29;Technology;3;3798927.0;1110199.79;3227543.152;1.3712804912040838e-05;ALPHA  OMEGA SEMICONDUCTOR ;0.38831219555766777;0.10251124964177576;0.509176553331534
13.0;290.0;58.0;0;0;1;CODEXIS INC;CDXS;2010-04-22;Healthcare;3;3332220.0;1047110.53;3305831.9099999983;0.0013843750462957;CODEXIS ;0.18688087840450973;0.047724046803465654;0.7653950697038232
11.0;21.0;54.0;0;1;1;ALIMERA SCIENCES INC;ALIM;2010-04-22;Healthcare;3;2028559.0;772110.185;2536051.248700001;0.0013843750462957;ALIMERA SCIENCES ;0.1772281461883159;0.022838010031375096;0.799933851829597
12.0;292.0;60.0;0;0;1;SPS COMMERCE INC;SPSC;2010-04-22;Technology;3;1765767.0;398658.586;1239483.1210000005;0.0013843750462957;SPS COMMERCE ;0.2396198059706127;0.022118352317050338;0.7382618445976108
20.0;3107.493309545049;67.0;1;1;1;CHATHAM LODGING TRUST;CLDT;2010-04-16;Real Estate;4;2368400.0;834599.17;1846275.7049;0.0011966184916001;CHATHAM LODGING TRUST;0.12763094681907777;0.04880062835008805;0.8235684407479835
21.0;1700.0;58.0;0;0;0;METALS USA HOLDINGS CORP.;MUSA;2010-04-09;Consumer Cyclical;4;911114.0;1914649.95;42011369.918900006;0.0025621077275683;METALS USA HOLDINGS ;0.20177441250791053;0.059719418221623556;0.7385061676844512
15.0;1995.0;63.0;0;0;0;PRIMERICA, INC.;PRI;2010-04-01;Financial Services;3;18076902.0;10298006.54;28068989.02;0.00048672454156;PRIMERICA ;0.16770118852595084;0.10929299420558934;0.7230058173805022
6.0;63.0;61.0;1;1;1;GENMARK DIAGNOSTICS, INC.;GNMK;2010-05-28;Healthcare;4;397480.0;3812314.207500001;4538801.302800003;-0.0030950155891007;GENMARK DIAGNOSTICS ;0.22500091269612313;0.03476976491510862;0.7402293264865876
11.0;2640.0;49.0;0;1;1;JINKOSOLAR HOLDING CO., LTD.;JKS;2010-05-14;Technology;4;1560580.0;1261635.0056999996;2463744.386299999;-0.0034700806487439;JINKOSOLAR HOLDING CO ;0.0275980271399021;0.06058095023036;0.9118210673332214
17.0;17000.0;55.0;1;1;1;EXPRESS, INC.;EXPR;2010-05-13;Consumer Cyclical;3;8791804.0;5665599.970000002;14771828.041999996;-0.0017253006796821;EXPRESS ;0.2612645010357239;0.23449329133021715;0.5042422082549407
14.0;925.0;62.0;0;0;0;ROADRUNNER TRANSPORTATION SYSTEMS, INC.;RRTS;2010-05-13;Industrials;3;3341439.0;1240819.1500000004;3843754.720000001;-0.0017253006796821;ROADRUNNER TRANSPORTATION SYSTEMS ;0.10889713785478043;0.021753968271825956;0.8693488978204273
8.0;878.0;58.0;0;0;0;TELENAV, INC.;TNAV;2010-05-13;Technology;3;2349495.0;1257331.7349999996;2609677.3275000006;-0.0017253006796821;TELENAV ;0.30084091281010344;0.07175311589775972;0.627405968365123
11.25;562.0;61.0;1;1;1;DOUGLAS DYNAMICS, INC;PLOW;2010-05-05;Consumer Cyclical;2;2975015.0;1063778.3605999998;2434333.4525999995;-0.0054182969597788;DOUGLAS DYNAMICS ;0.19212413906599535;0.06684422752622399;0.7410316277634014
17.0;646.0;50.0;0;0;0;TESLA, INC.;TSLA;2010-06-29;Consumer Cyclical;1;18783276.0;44324915.70999999;86960059.23319998;-0.009986871942964;TESLA ;0.28619634768716534;0.06808293540296807;0.645720718770611
10.0;5400.0;55.0;0;0;0;FABRINET;FN;2010-06-25;Technology;4;3161210.0;849987.3060000001;3233035.5973000005;-0.004893858236108;FABRINET;0.23464835852836116;0.03287996981067183;0.7324716665528037
14.0;35.0;62.0;0;0;0;OASIS PETROLEUM INC.;OAS;2010-06-17;Energy;3;16024353.0;9197279.13;22498537.53200001;0.0071944853813571;OASIS PETROLEUM ;0.22173857138208722;0.030677371010508186;0.7475840423418127
7.0;862.0;52.0;1;1;1;CHINA NEW BORUN CORP;BORN;2010-06-11;Consumer Defensive;4;1449868.0;1602618.448;3110357.529000001;-0.0007101797226575;CHINA NEW BORUN ;0.1899331754620105;0.1876844403882471;0.622382382974638
36.0;289.0;60.0;0;0;0;GREEN DOT CORP;GDOT;2010-07-22;Financial Services;3;4941204.0;1285666.3532000005;2295009.096100001;-9.807196759118296e-05;GREEN DOT ;0.24676256369383354;0.09380729682554445;0.6594301413914879
10.0;649.0;75.0;0;0;0;AMERESCO, INC.;AMRC;2010-07-22;Industrials;3;3445546.0;2133052.43;4530440.793499997;-9.807196759118296e-05;AMERESCO ;0.2190263513110432;0.04336691594810458;0.7376067223502141
12.0;52.0;79.0;1;1;1;WHITESTONE REIT;WSR;2010-08-26;Real Estate;3;243214.0;277554.43;783491.6452;-0.0060091179219593;WHITESTONE REIT;0.08032080624252554;0.18047165178826877;0.7392075349177633
4.0;70.0;66.0;1;1;1;ELECTROMED, INC.;ELMD;2010-08-13;Healthcare;4;277700.0;435500.0;578600.0;-0.0061482846402043;ELECTROMED ;0.19863983953282943;0.027155376482932283;0.7742047877538771
14.0;757.0;53.0;0;0;0;MAKEMYTRIP LTD;MMYT;2010-08-12;Consumer Cyclical;3;5473976.0;4626494.228499999;14695957.451500002;-0.0047090436576926;MAKEMYTRIP ;0.23120602908393295;0.062190004004968644;0.7066039660495538
11.0;1260.0;75.0;0;0;0;REALPAGE INC;RP;2010-08-12;Technology;3;4381181.0;2125582.6100000003;4112149.643700001;-0.0047090436576926;REALPAGE ;0.3245858285134952;0.051931667503116515;0.623482504075295
14.0;27539.0;71.0;1;1;1;NXP SEMICONDUCTORS N.V.;NXPI;2010-08-06;Technology;4;10676390.0;9276804.829999998;21339905.8106;0.0020299420365242;NXP SEMICONDUCTORS NV;0.1908978823395002;0.04209640696423035;0.7670057139226368
16.0;296.0;56.0;0;0;0;AMYRIS, INC.;AMRS;2010-09-28;Basic Materials;1;159406.0;80237.29699999999;192338.8990000001;0.0028380414424869;AMYRIS ;0.2258374352825851;0.06338151541606679;0.7107810477294573
16.0;160.0;61.0;1;1;1;CORESITE REALTY CORP;COR;2010-09-23;Real Estate;3;15561023.0;3928952.65;10261765.5474;0.0004989420990374;CORESITE REALTY ;0.29975129712961224;0.022787201218306963;0.6774615167002929
42.5;4810.0;46.0;1;1;1;FANG HOLDINGS LTD;SFUN;2010-09-17;Technology;4;68868500.0;46067548.253000006;122472548.55110002;0.0034452529183583;FANG HOLDINGS ;0.33;0.33;0.33
16.0;369.0;73.0;0;1;1;PACIFIC BIOSCIENCES OF CALIFORNIA, INC.;PACB;2010-10-27;Healthcare;2;6093053.0;3587522.26;8811589.654899998;-0.000245247812681;PACIFIC BIOSCIENCES OF CALIFORNIA ;0.19179680083074013;0.10109326229642397;0.7071099362590096
16.0;1213.0;56.0;0;0;0;VERA BRADLEY, INC.;VRA;2010-10-21;Consumer Cyclical;3;8757064.0;2834356.4760000007;7129751.067700003;0.0013102282232607;VERA BRADLEY ;0.29422125352483397;0.07515616549843228;0.6306225792308628
13.0;7400.0;62.0;1;1;0;TOWER INTERNATIONAL, INC.;TOWR;2010-10-15;Consumer Cyclical;4;3436062.0;591421.4099999998;2455609.283;0.0019924960933078;TOWER INTERNATIONAL ;0.23342523572935542;0.07501881556871394;0.6915559537894251
22.5;0.0;60.0;1;1;1;ELLINGTON FINANCIAL INC.;EFC;2010-10-08;Financial Services;4;3743580.0;1139253.06;1752971.0188;0.002566125585423;ELLINGTON FINANCIAL ;0.2251825051317955;0.03691695208779007;0.737900538006048
9.5;712.0;57.0;0;0;0;DAQO NEW ENERGY CORP.;DQ;2010-10-07;Technology;3;769811.0;1517685.15;4361236.923500001;0.0013218345823997;DAQO NEW ENERGY ;0.3201955535582134;0.0408692249496068;0.6389352253505162
10.0;90.0;71.0;0;0;0;STANDARD AVB FINANCIAL CORP.;STND;2010-10-07;Financial Services;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0013218345823997;STANDARD AVB FINANCIAL ;0.33;0.33;0.33
13.9;289.0;58.0;0;0;0;CHINACACHE INTERNATIONAL HOLDINGS LTD.;CCIH;2010-10-01;Technology;4;7039211.0;4524878.130000001;10612996.400900008;0.0015415661308003;CHINACACHE INTERNATIONAL HOLDINGS ;0.08843649625778191;0.04687475040554996;0.864688766002655
10.0;432.0;56.0;0;0;0;KEYW HOLDING CORP;KEYW;2010-10-01;Technology;4;2641924.0;982723.431;3218127.068000001;0.0015415661308003;KEYW HOLDING ;0.1925352111458778;0.03300384432077404;0.7744609117507935
11.6;13.0;35.0;0;0;0;GLOBUS MARITIME LTD;GLBS;2010-11-26;Industrials;4;25.0;530.2000000000002;2678.0799999999963;0.0013864079317174;GLOBUS MARITIME ;0.07349029022522946;0.1204737562008879;0.8060359670357271
4.0;145.0;63.0;0;0;0;ZOGENIX, INC.;ZGNX;2010-11-23;Healthcare;1;290686.0;1756478.9600000002;3089241.9583999994;-0.0021674855956868;ZOGENIX ;0.23219288838452395;0.06666181037593401;0.7011452943638519
33.0;209000.0;60.0;1;1;1;GENERAL MOTORS CO;GM;2010-11-18;Consumer Cyclical;3;458097672.0;214175830.64;648889526.0200002;-0.0019325586987382;GENERAL MOTORS CO;0.30392027034453617;0.07652062003236423;0.6195591105525273
30.0;2546.0;58.0;1;1;1;LPL FINANCIAL HOLDINGS INC.;LPLA;2010-11-18;Financial Services;3;10095365.0;1611459.7599999993;8386549.3961;-0.0019325586987382;LPL FINANCIAL HOLDINGS ;0.08072601510854115;0.05362984453938126;0.8656441345939349
17.0;25100.0;54.0;1;1;1;BOOZ ALLEN HAMILTON HOLDING CORP;BAH;2010-11-17;Industrials;2;7376101.0;1570903.66;7211192.406599999;-0.0052767891524386;BOOZ ALLEN HAMILTON HOLDING ;0.1234112477182584;0.04595329051384813;0.8306354615353259
12.0;1204.0;46.0;0;0;1;BITAUTO HOLDINGS LTD;BITA;2010-11-17;Technology;2;12327033.0;5080825.2699;14719408.339400005;-0.0052767891524386;BITAUTO HOLDINGS ;0.3656922156977303;0.021246875636279552;0.613060903023271
12.0;166.0;60.0;0;0;0;INPHI CORP;IPHI;2010-11-11;Technology;3;5252322.0;1685602.13;5331016.7871;0.0024063381358407;INPHI ;0.2272333689033985;0.032990204636007506;0.739776416935704
9.0;167.0;57.46021093000968;1;1;1;COMPLETE GENOMICS INC;GNOM;2010-11-11;Healthcare;3;11933714.20209696;9200985.52575441;26558084.22784357;0.0024063381358407;COMPLETE GENOMICS ;0.16588705971349624;0.03988541577394315;0.7942275123618473
36.9;142.0;57.0;0;0;0;HOWARD HUGHES CORP;HHC;2010-11-10;Real Estate;2;54444.0;3667063.17;11291100.584999995;0.0041208254269379;HOWARD HUGHES ;0.20380383960848272;0.14922964132476255;0.6469665199028425
12.0;520.0;50.0;0;0;0;NOAH HOLDINGS LTD;NOAH;2010-11-10;Financial Services;2;9275158.0;5802758.849999999;13194843.868500004;0.0041208254269379;NOAH HOLDINGS ;0.27762524930365157;0.03654872733309409;0.6858260211619464
12.0;75.0;47.0;0;0;0;PRIMO WATER CORP;PRMW;2010-11-05;Consumer Defensive;4;3770424.0;919426.2099999998;3356402.0015000016;0.005182149972004;PRIMO WATER ;0.20689226478515638;0.08250721203429354;0.7106005059111686
12.0;3107.493309545049;53.0;1;1;1;COSTAMARE INC.;CMRE;2010-11-04;Industrials;3;7605788.0;4259396.369999999;11572844.765999991;0.0042373876147614;COSTAMARE ;0.2153483443479571;0.08312218268919319;0.7015294778264232
4.5;238.0;59.0;0;0;0;OSSEN INNOVATION CO. LTD.;OSN;2010-12-21;Basic Materials;1;183686.0;1756042.2369999995;5387998.291400002;0.0016338826907382;OSSEN INNOVATION CO ;0.14444905548141548;0.03457634541420978;0.8209746044415694
10.0;150.0;55.0;1;1;0;WALKER & DUNLOP, INC.;WD;2010-12-15;Financial Services;2;6243959.0;14329087.080000002;18387925.636800013;0.0014140078447539;WALKER  DUNLOP ;0.19009041218087075;0.026026060507865566;0.7838835349306464
12.0;197.0;58.0;0;0;0;RIGNET, INC.;RNET;2010-12-15;Technology;2;2098470.0;447006.5560000001;1777735.5783999995;0.0014140078447539;RIGNET ;0.23902958041677871;0.020712159574031767;0.7402582532829709
23.0;1130.0;65.0;0;0;0;FLEETCOR TECHNOLOGIES INC;FLT;2010-12-15;Industrials;2;8926016.0;2050432.26;5872315.759300001;0.0014140078447539;FLEETCOR TECHNOLOGIES ;0.11257333202021459;0.015290815449718846;0.8721358605793544
9.0;361.0;59.0;1;1;1;GAIN CAPITAL HOLDINGS, INC.;GCAP;2010-12-15;Financial Services;2;4303495.0;1721673.2899999998;4281685.897399998;0.0014140078447539;GAIN CAPITAL HOLDINGS ;0.2027710725737064;0.14825956756777028;0.6489693494365801
17.0;446.0;63.0;0;0;0;SEMILEDS CORP;LEDS;2010-12-08;Technology;2;726438.0;279448.699;1658803.8;0.0048410198901431;SEMILEDS ;0.25814780457453296;0.05583734395490447;0.6860148473219438
22.0;1000.0;62.0;1;1;1;TARGA RESOURCES CORP.;TRGP;2010-12-07;Energy;1;10577595.0;3224544.3702;6696655.654300001;0.0041152171514631;TARGA RESOURCES ;0.10044191552228048;0.04089484976506543;0.8586632468198475
11.0;5757.0;52.0;0;0;0;ADECOAGRO S.A.;AGRO;2011-01-28;Consumer Defensive;4;8790447.0;7833362.299999999;13648512.270099998;-0.0005955692330748;ADECOAGRO SA;0.5141802089554923;0.023426333974514664;0.46239342646939413
27.0;1169.0;51.0;1;1;1;BANKUNITED, INC.;BKU;2011-01-28;Financial Services;4;25965359.0;6958742.130000003;17197783.98990002;-0.0005955692330748;BANKUNITED ;0.12519853349329657;0.1687226624794952;0.7060788038308206
13.0;326.0;76.0;0;0;0;INTERXION HOLDING N.V.;INXN;2011-01-28;Technology;4;16841853.0;5138789.95;10219336.299399998;-0.0005955692330748;INTERXION HOLDING NV;0.12982211106767252;0.020403413490081786;0.8497744450966517
23.0;34000.0;60.0;1;1;1;NIELSEN HOLDINGS PLC;NLSN;2011-01-26;Industrials;2;53157427.0;14923490.97;43104128.43010001;0.0003857131542453;NIELSEN HOLDINGS PLC;0.15520349040356926;0.09924836395901504;0.7455481525156751
5.5;226.0;57.46021093000968;0;1;1;TIBET PHARMACEUTICALS, INC.;TBET;2011-01-25;Healthcare;1;191580.0;328212.0;460971.0;0.0008376610687216;TIBET PHARMACEUTICALS ;0.15319897437637497;0.02681029333987016;0.8199907270344821
20.5;100.0;85.0;1;1;1;AMERICAN ASSETS TRUST, INC.;AAT;2011-01-13;Real Estate;3;15536889.0;4181717.869999999;10413251.312400004;0.0015264377874066;AMERICAN ASSETS TRUST ;0.29785205490724553;0.12659169728350306;0.575556253127399
5.0;19.0;54.0;1;1;1;ACELRX PHARMACEUTICALS INC;ACRX;2011-02-11;Healthcare;4;1129118.0;283779.6537;1049616.5283;0.0027334977549815;ACELRX PHARMACEUTICALS ;0.11282714908676486;0.036376485201929244;0.8507963589259556
30.0;7900.0;60.0;1;1;1;KINDER MORGAN, INC.;KMI;2011-02-11;Energy;4;50613513.0;25469371.04;66249805.2092;0.0027334977549815;KINDER MORGAN ;0.1671086936276709;0.06039055022959996;0.7725007479359222
